84600.00,228,14,94800637.152,191,-1
84600.00,228,34,97273675.012,222,5
84600.00,71,17,131388243.266,258,-2
84600.00,71,20,98114752.573,317,9
84600.00,71,21,100674251.542,295,4
84600.00,71,22,99394513.135,610,15
84600.00,71,19,106646407.692,300,15
84600.00,38,8,121503636.527,76,1
84600.00,38,11,94502560.355,45,-4
84600.00,38,9,121503608.514,72,-11
84600.00,163,28,131923958.113,-122,3
84600.00,163,30,107199306.268,-245,-13
84600.00,163,13,133134256.962,124,-13
84600.00,163,14,99418495.900,106,-6
84600.00,172,28,119070150.300,-121,-14
84600.00,172,30,96754364.453,306,-10
84600.00,172,13,120162488.199,146,-4
84600.00,172,14,89731994.902,326,-7
84600.00,172,34,92072366.411,423,5
84600.00,205,24,32838373.875,76,-5
84600.02,14,0,107310282.514,416,-2
84600.02,14,3,83618540.805,256,-4
84600.02,14,4,80134477.933,546,-2
84600.02,14,5,107310289.523,399,2
84600.02,30,0,114067104.406,-348,-1
84600.02,30,3,88883581.884,161,-7
84600.02,30,4,85180121.431,392,-6
84600.02,9,0,122451809.779,-273,16
84600.02,9,3,95416870.229,139,-1
84600.02,9,4,91441459.974,258,-19
84600.02,19,0,122213131.466,216,2
84600.02,136,24,206421331.431,54,-9
84600.02,7,0,123263155.389,259,11
84600.02,7,3,96049247.456,68,-6
84600.02,17,0,116071719.422,446,1
84600.02,17,3,90445561.192,162,-5
84600.02,131,24,211012884.175,68,-2
84600.02,89,17,141637118.245,95,12
84600.02,89,20,105767930.821,83,-7
84600.02,89,21,108527081.533,99,-3
84600.02,89,22,107147573.254,181,-10
84600.02,89,19,114965116.578,71,-7
84600.02,20,0,119440578.837,-227,9
84600.02,79,17,135230069.388,203,-11
84600.02,79,20,100983652.913,216,5
84600.02,79,21,103617978.811,276,5
84600.02,79,22,102300825.434,492,11
84600.02,79,19,109764765.096,217,2
84600.02,5,0,120240528.289,231,-1
84600.02,5,3,93694006.005,96,7
84600.02,13,0,119841581.536,-205,3
84600.02,101,17,125012053.223,406,-2
84600.02,101,20,93353327.781,378,-9
84600.02,101,21,95788599.962,429,-2
84600.02,101,22,94570976.447,806,-11
84600.02,101,19,101470928.752,414,-15
84600.02,94,17,141182714.385,147,0
84600.02,94,20,105428737.188,139,1
84600.02,94,21,108179023.377,182,2
84600.02,94,22,106803890.855,321,2
84600.02,94,19,114596419.022,127,-2
84600.02,39,8,103344633.865,-496,5
84600.02,39,11,80379306.431,-307,3
84600.02,39,9,103344650.878,451,1
84600.02,59,11,99361192.407,-30,-5
84600.02,74,17,122283536.288,413,-11
84600.02,74,20,91315845.358,425,-2
84600.02,74,21,93697968.961,451,6
84600.02,74,22,92506925.235,874,5
84600.02,74,19,99256268.038,414,-4
84600.02,167,28,133425511.582,125,-6
84600.02,167,30,108419205.658,-114,-8
84600.02,167,13,134649640.492,105,4
84600.02,167,14,100550083.022,123,-13
84600.02,167,34,103173128.926,133,0
84600.02,177,28,118960062.644,-417,-5
84600.02,177,30,96664943.915,-423,10
84600.02,177,13,120051458.519,415,-10
84600.02,177,14,89648991.358,402,1
84600.02,177,34,91987638.505,385,-8
84600.02,223,28,140102887.466,-110,5
84600.02,223,30,113845167.627,162,6
84600.02,223,13,141388286.114,105,4
84600.02,223,14,105582176.542,104,-8
84600.02,223,34,108336478.255,143,-6
84600.02,49,8,117933704.165,193,6
84600.02,49,11,91726327.184,174,6
84600.02,49,9,117933689.178,-195,-2
84600.02,51,8,120457715.967,145,4
84600.02,51,11,93689390.299,100,3
84600.02,51,9,120457706.973,-134,-1
84600.02,50,8,109677027.303,-91,0
84600.02,50,11,85304475.860,105,-1
84600.02,50,9,109677025.326,72,1
84600.02,40,8,110096764.219,286,5
84600.02,40,11,85630869.890,274,10
84600.02,40,9,110096758.233,247,-3
84600.02,168,28,128857415.113,153,4
84600.02,168,30,104707326.031,-164,-3
84600.02,168,13,130039599.920,108,-2
84600.02,168,14,97107595.690,94,-9
84600.02,168,34,99640728.199,121,17
84600.02,160,28,116194944.557,472,7
84600.02,160,30,94418003.105,-409,9
84600.02,160,13,117260966.578,425,8
84600.02,160,14,87565131.829,420,5
84600.02,160,34,89849420.539,373,-11
84600.02,159,28,136792810.293,-130,-3
84600.02,159,30,111155384.388,160,-7
84600.02,159,13,138047814.123,94,-4
84600.02,159,14,103087702.922,75,-1
84600.02,159,34,105776964.193,113,2
84600.02,228,28,125796185.551,-224,-1
84600.02,228,30,102219771.943,238,-5
84600.02,228,13,126950296.753,209,-3
84600.02,228,14,94800621.580,191,-1
84600.02,228,34,97273659.035,218,-9
84600.02,71,17,131388284.090,255,1
84600.02,71,20,98114783.059,320,1
84600.02,71,21,100674282.821,295,2
84600.02,71,22,99394544.018,610,2
84600.02,71,19,106646440.828,298,3
84600.02,38,8,121503721.272,60,-6
84600.02,38,11,94502626.262,33,-2
84600.02,38,9,121503693.275,-68,12
84600.02,163,28,131923995.281,128,6
84600.02,163,30,107199336.473,239,0
84600.02,163,13,133134294.470,137,1
84600.02,163,14,99418523.915,111,-17
84600.02,172,28,119070197.093,-117,0
84600.02,172,30,96754402.486,312,0
84600.02,172,13,120162535.431,153,-2
84600.02,172,14,89732030.176,320,-7
84600.02,172,34,92072402.605,422,-3
84600.02,205,24,32838379.338,71,8
84600.04,14,0,107310306.319,-410,3
84600.04,14,3,83618559.357,258,-9
84600.04,14,4,80134495.709,546,2
84600.04,14,5,107310313.327,408,6
84600.04,30,0,114067116.465,341,2
84600.04,30,3,88883591.281,164,1
84600.04,30,4,85180130.436,402,5
84600.04,9,0,122451867.046,280,-3
84600.04,9,3,95416914.851,141,3
84600.04,9,4,91441502.734,261,4
84600.04,19,0,122213066.379,-215,-3
84600.04,136,24,206421331.418,51,9
84600.04,7,0,123263192.171,268,-12
84600.04,7,3,96049276.120,65,1
84600.04,17,0,116071663.268,-442,-12
84600.04,17,3,90445517.436,160,-6
84600.04,131,24,211012884.170,72,4
84600.04,89,17,141637163.028,94,5
84600.04,89,20,105767964.269,84,-3
84600.04,89,21,108527115.844,88,9
84600.04,89,22,107147607.134,170,4
84600.04,89,19,114965152.930,72,2
84600.04,20,0,119440611.299,220,-1
84600.04,79,17,135230023.425,209,-6
84600.04,79,20,100983618.586,232,6
84600.04,79,21,103617943.590,281,2
84600.04,79,22,102300790.661,511,5
84600.04,79,19,109764727.791,219,-23
84600.04,5,0,120240526.351,-229,4
84600.04,5,3,93694004.494,94,-2
84600.04,13,0,119841521.357,212,6
84600.04,101,17,125012051.050,399,-10
84600.04,101,20,93353326.158,380,-6
84600.04,101,21,95788598.295,434,3
84600.04,101,22,94570974.803,814,-2
84600.04,101,19,101470926.988,407,-1
84600.04,94,17,141182676.801,159,2
84600.04,94,20,105428709.125,145,-6
84600.04,94,21,108178994.582,172,-6
84600.04,94,22,106803862.426,316,-12
84600.04,94,19,114596388.511,141,11
84600.04,39,8,103344661.665,-491,4
84600.04,39,11,80379328.055,-323,8
84600.04,39,9,103344678.678,456,1
84600.04,59,11,99361171.344,-37,5
84600.04,74,17,122283533.318,401,-13
84600.04,74,20,91315843.138,413,-6
84600.04,74,21,93697966.682,452,2
84600.04,74,22,92506922.985,864,-1
84600.04,74,19,99256265.625,421,-11
84600.04,167,28,133425464.439,110,-2
84600.04,167,30,108419167.348,-120,3
84600.04,167,13,134649592.907,103,6
84600.04,167,14,100550047.484,131,18
84600.04,167,34,103173092.468,134,3
84600.04,177,28,118960077.923,424,-8
84600.04,177,30,96664956.330,425,-5
84600.04,177,13,120051473.938,400,-10
84600.04,177,14,89649002.873,402,0
84600.04,177,34,91987650.319,391,-2
84600.04,223,28,140102953.599,-106,-9
84600.04,223,30,113845221.364,173,15
84600.04,223,13,141388352.861,93,-4
84600.04,223,14,105582226.383,109,2
84600.04,223,34,108336529.396,147,3
84600.04,49,8,117933754.923,197,-7
84600.04,49,11,91726366.660,163,7
84600.04,49,9,117933739.936,-198,5
84600.04,51,8,120457684.265,142,4
84600.04,51,11,93689365.648,97,-4
84600.04,51,9,120457675.271,138,7
84600.04,50,8,109677045.379,-92,1
84600.04,50,11,85304489.910,111,13
84600.04,50,9,109677043.403,-82,-2
84600.04,40,8,110096710.840,284,-3
84600.04,40,11,85630828.372,275,-1
84600.04,40,9,110096704.854,-245,1
84600.04,168,28,128857381.400,-151,-5
84600.04,168,30,104707298.638,175,6
84600.04,168,13,130039565.899,122,-2
84600.04,168,14,97107570.286,99,4
84600.04,168,34,99640702.126,124,9
84600.04,160,28,116194929.747,477,7
84600.04,160,30,94417991.071,-413,-6
84600.04,160,13,117260951.632,398,10
84600.04,160,14,87565120.669,422,5
84600.04,160,34,89849409.090,371,-2
84600.04,159,28,136792755.117,-118,1
84600.04,159,30,111155339.553,148,-3
84600.04,159,13,138047758.446,108,-10
84600.04,159,14,103087661.333,77,7
84600.04,159,34,105776921.528,115,-3
84600.04,228,28,125796164.888,233,-4
84600.04,228,30,102219755.155,-244,-2
84600.04,228,13,126950275.901,211,-3
84600.04,228,14,94800606.007,186,6
84600.04,228,34,97273643.058,224,-2
84600.04,71,17,131388324.911,256,9
84600.04,71,20,98114813.543,317,-8
84600.04,71,21,100674314.101,293,0
84600.04,71,22,99394574.900,609,-6
84600.04,71,19,106646473.965,296,-6
84600.04,38,8,121503806.018,71,0
84600.04,38,11,94502692.182,44,4
84600.04,38,9,121503778.025,73,2
84600.04,163,28,131924032.454,-148,12
84600.04,163,30,107199366.678,-232,0
84600.04,163,13,133134331.985,134,-7
84600.04,163,14,99418551.925,110,-2
84600.04,172,28,119070243.890,114,-5
84600.04,172,30,96754440.519,-303,12
84600.04,172,13,120162582.660,149,4
84600.04,172,14,89732065.448,322,-12
84600.04,172,34,92072438.797,402,2
84600.04,205,24,32838380.129,75,-12
84600.06,14,0,107310330.126,-417,11
84600.06,14,3,83618577.906,257,4
84600.06,14,4,80134513.486,560,-5
84600.06,14,5,107310337.132,393,2
84600.06,30,0,114067128.524,354,2
84600.06,30,3,88883600.678,158,1
84600.06,30,4,85180139.441,396,3
84600.06,9,0,122451924.310,268,12
84600.06,9,3,95416959.469,133,-3
84600.06,9,4,91441545.493,262,-1
84600.06,19,0,122213001.288,-213,-13
84600.06,136,24,206421331.420,40,-1
84600.06,7,0,123263228.959,-262,10
84600.06,7,3,96049304.787,65,1
84600.06,17,0,116071607.113,-442,-22
84600.06,17,3,90445473.683,161,-9
84600.06,131,24,211012884.172,85,-1
84600.06,89,17,141637207.822,99,-12
84600.06,89,20,105767997.719,76,0
84600.06,89,21,108527150.155,90,7
84600.06,89,22,107147641.015,166,5
84600.06,89,19,114965189.292,78,-14
84600.06,20,0,119440643.760,223,-8
84600.06,79,17,135229977.459,213,5
84600.06,79,20,100983584.261,206,1
84600.06,79,21,103617908.371,280,-5
84600.06,79,22,102300755.888,487,-5
84600.06,79,19,109764690.481,225,2
84600.06,5,0,120240524.415,-234,-2
84600.06,5,3,93694002.985,97,-3
84600.06,13,0,119841461.175,211,-4
84600.06,101,17,125012048.875,396,1
84600.06,101,20,93353324.534,370,9
84600.06,101,21,95788596.627,429,5
84600.06,101,22,94570973.157,799,15
84600.06,101,19,101470925.221,414,15
84600.06,94,17,141182639.220,152,-3
84600.06,94,20,105428681.055,131,10
84600.06,94,21,108178965.786,180,-5
84600.06,94,22,106803833.994,311,5
84600.06,94,19,114596358.006,139,-4
84600.06,39,8,103344689.465,-493,-4
84600.06,39,11,80379349.678,-315,2
84600.06,39,9,103344706.479,-448,4
84600.06,59,11,99361150.291,-35,-2
84600.06,74,17,122283530.346,410,-11
84600.06,74,20,91315840.920,409,-17
84600.06,74,21,93697964.405,451,-5
84600.06,74,22,92506920.737,861,-20
84600.06,74,19,99256263.213,414,-5
84600.06,167,28,133425417.296,-113,1
84600.06,167,30,108419129.038,135,-7
84600.06,167,13,134649545.326,96,-2
84600.06,167,14,100550011.956,129,-5
84600.06,167,34,103173056.003,135,13
84600.06,177,28,118960093.203,420,-14
84600.06,177,30,96664968.745,419,-3
84600.06,177,13,120051489.356,386,7
84600.06,177,14,89649014.385,406,1
84600.06,177,34,91987662.134,385,-3
84600.06,223,28,140103019.729,-109,-8
84600.06,223,30,113845275.104,155,1
84600.06,223,13,141388419.618,95,-13
84600.06,223,14,105582276.226,102,-4
84600.06,223,34,108336580.538,141,-5
84600.06,49,8,117933805.680,205,1
84600.06,49,11,91726406.135,173,6
84600.06,49,9,117933790.694,-192,0
84600.06,51,8,120457652.565,142,4
84600.06,51,11,93689340.990,97,9
84600.06,51,9,120457643.573,138,-2
84600.06,50,8,109677063.455,-89,1
84600.06,50,11,85304503.965,107,4
84600.06,50,9,109677061.475,-84,-7
84600.06,40,8,110096657.460,289,2
84600.06,40,11,85630786.853,275,5
84600.06,40,9,110096651.475,-252,3
84600.06,168,28,128857347.688,-157,-5
84600.06,168,30,104707271.245,172,2
84600.06,168,13,130039531.880,114,-5
84600.06,168,14,97107544.887,103,-5
84600.06,168,34,99640676.051,136,11
84600.06,160,28,116194914.937,-474,-13
84600.06,160,30,94417979.036,409,3
84600.06,160,13,117260936.687,402,-4
84600.06,160,14,87565109.509,415,-4
84600.06,160,34,89849397.639,375,-4
84600.06,159,28,136792699.942,-130,2
84600.06,159,30,111155294.716,154,4
84600.06,159,13,138047702.758,130,12
84600.06,159,14,103087619.759,83,-11
84600.06,159,34,105776878.863,124,-3
84600.06,228,28,125796144.223,233,-4
84600.06,228,30,102219738.362,-244,-2
84600.06,228,13,126950255.047,211,-3
84600.06,228,14,94800590.436,186,6
84600.06,228,34,97273627.081,215,1
84600.06,71,17,131388365.736,256,-6
84600.06,71,20,98114844.026,324,18
84600.06,71,21,100674345.381,307,0
84600.06,71,22,99394605.781,629,17
84600.06,71,19,106646507.101,296,-4
84600.06,38,8,121503890.763,68,5
84600.06,38,11,94502758.104,32,-3
84600.06,38,9,121503862.774,-65,-1
84600.06,163,28,131924069.621,-130,-7
84600.06,163,30,107199396.881,-218,-4
84600.06,163,13,133134369.497,138,-8
84600.06,163,14,99418579.935,111,-9
84600.06,172,28,119070290.687,107,1
84600.06,172,30,96754478.552,-304,2
84600.06,172,13,120162629.887,139,11
84600.06,172,14,89732100.722,303,-10
84600.06,172,34,92072474.990,397,1
84600.06,205,24,32838380.936,66,-9
84600.08,14,0,107310353.933,-412,10
84600.08,14,3,83618596.453,252,10
84600.08,14,4,80134531.263,551,-3
84600.08,14,5,107310360.938,407,-5
84600.08,30,0,114067140.584,342,0
84600.08,30,3,88883610.076,153,-1
84600.08,30,4,85180148.446,399,-2
84600.08,9,0,122451981.572,274,12
84600.08,9,3,95417004.091,136,3
84600.08,9,4,91441588.253,254,-6
84600.08,19,0,122212936.201,-214,12
84600.08,136,24,206421331.428,40,-10
84600.08,7,0,123263265.740,-263,2
84600.08,7,3,96049333.446,73,-2
84600.08,17,0,116071550.960,-443,1
84600.08,17,3,90445429.921,170,16
84600.08,131,24,211012884.166,88,3
84600.08,89,17,141637252.610,97,1
84600.08,89,20,105768031.157,90,12
84600.08,89,21,108527184.478,102,-11
84600.08,89,22,107147674.896,193,3
84600.08,89,19,114965225.642,83,7
84600.08,20,0,119440676.222,229,1
84600.08,79,17,135229931.490,206,12
84600.08,79,20,100983549.937,222,-4
84600.08,79,21,103617873.152,268,-7
84600.08,79,22,102300721.117,487,-12
84600.08,79,19,109764653.173,221,-5
84600.08,5,0,120240522.480,-240,5
84600.08,5,3,93694001.477,101,-4
84600.08,13,0,119841400.993,204,1
84600.08,101,17,125012046.699,383,-3
84600.08,101,20,93353322.908,378,3
84600.08,101,21,95788594.961,429,-2
84600.08,101,22,94570971.511,806,4
84600.08,101,19,101470923.456,419,3
84600.08,94,17,141182601.637,159,-1
84600.08,94,20,105428652.993,140,-10
84600.08,94,21,108178936.990,178,-2
84600.08,94,22,106803805.563,319,-11
84600.08,94,19,114596327.502,127,-5
84600.08,39,8,103344717.266,-494,-2
84600.08,39,11,80379371.302,-324,4
84600.08,39,9,103344734.280,-452,0
84600.08,59,11,99361129.222,-36,-3
84600.08,74,17,122283527.373,403,14
84600.08,74,20,91315838.702,415,-6
84600.08,74,21,93697962.127,456,2
84600.08,74,22,92506918.489,870,-3
84600.08,74,19,99256260.800,415,-4
84600.08,167,28,133425370.154,-110,6
84600.08,167,30,108419090.724,132,5
84600.08,167,13,134649497.745,105,2
84600.08,167,14,100549976.424,140,4
84600.08,167,34,103173019.543,126,3
84600.08,177,28,118960108.483,-417,4
84600.08,177,30,96664981.161,-429,7
84600.08,177,13,120051504.773,386,-1
84600.08,177,14,89649025.899,397,4
84600.08,177,34,91987673.948,389,-4
84600.08,223,28,140103085.866,-97,0
84600.08,223,30,113845328.847,175,-3
84600.08,223,13,141388486.369,93,-2
84600.08,223,14,105582326.066,103,4
84600.08,223,34,108336631.680,135,-1
84600.08,49,8,117933856.436,200,-1
84600.08,49,11,91726445.612,182,-11
84600.08,49,9,117933841.450,-205,-6
84600.08,51,8,120457620.868,150,-7
84600.08,51,11,93689316.336,106,-5
84600.08,51,9,120457611.875,141,4
84600.08,50,8,109677081.535,-93,7
84600.08,50,11,85304518.026,122,-5
84600.08,50,9,109677079.552,83,1
84600.08,40,8,110096604.080,288,9
84600.08,40,11,85630745.336,274,-5
84600.08,40,9,110096598.095,-249,-4
84600.08,168,28,128857313.972,157,12
84600.08,168,30,104707243.851,-172,-6
84600.08,168,13,130039497.858,125,3
84600.08,168,14,97107519.486,104,-6
84600.08,168,34,99640649.980,123,7
84600.08,160,28,116194900.127,479,10
84600.08,160,30,94417967.003,-409,-6
84600.08,160,13,117260921.744,401,1
84600.08,160,14,87565098.349,414,9
84600.08,160,34,89849386.189,380,1
84600.08,159,28,136792644.760,129,11
84600.08,159,30,111155249.882,-153,5
84600.08,159,13,138047647.076,98,1
84600.08,159,14,103087578.192,72,-14
84600.08,159,34,105776836.198,124,-1
84600.08,228,28,125796123.558,237,10
84600.08,228,30,102219721.572,-230,-7
84600.08,228,13,126950234.197,210,-6
84600.08,228,14,94800574.866,193,-5
84600.08,228,34,97273611.100,224,7
84600.08,71,17,131388406.561,251,-4
84600.08,71,20,98114874.511,324,-8
84600.08,71,21,100674376.663,301,-6
84600.08,71,22,99394636.664,622,-15
84600.08,71,19,106646540.235,301,8
84600.08,38,8,121503975.506,72,-1
84600.08,38,11,94502824.010,34,10
84600.08,38,9,121503947.522,73,1
84600.08,163,28,131924106.795,-141,4
84600.08,163,30,107199427.085,-216,1
84600.08,163,13,133134407.009,152,4
84600.08,163,14,99418607.944,113,-2
84600.08,172,28,119070337.484,-107,6
84600.08,172,30,96754516.587,312,-17
84600.08,172,13,120162677.112,134,-2
84600.08,172,14,89732135.996,305,-11
84600.08,172,34,92072511.184,393,-3
84600.08,205,24,32838381.724,65,-6
84600.10,14,0,107310377.740,417,-5
84600.10,14,3,83618615.004,255,-5
84600.10,14,4,80134549.042,555,-15
84600.10,14,5,107310384.745,401,-7
84600.10,30,0,114067152.643,-351,-1
84600.10,30,3,88883619.473,153,-1
84600.10,30,4,85180157.451,404,5
84600.10,9,0,122452038.837,-283,11
84600.10,9,3,95417048.711,138,-1
84600.10,9,4,91441631.013,242,1
84600.10,19,0,122212871.116,211,5
84600.10,136,24,206421331.440,52,-1
84600.10,7,0,123263302.522,262,5
84600.10,7,3,96049362.105,60,4
84600.10,17,0,116071494.808,459,-13
84600.10,17,3,90445386.162,176,0
84600.10,131,24,211012884.154,72,1
84600.10,89,17,141637297.392,90,8
84600.10,89,20,105768064.608,86,-6
84600.10,89,21,108527218.791,91,7
84600.10,89,22,107147708.777,176,0
84600.10,89,19,114965261.999,75,-4
84600.10,20,0,119440708.682,-221,-10
84600.10,79,17,135229885.522,204,9
84600.10,79,20,100983515.613,228,-1
84600.10,79,21,103617837.932,279,2
84600.10,79,22,102300686.345,506,1
84600.10,79,19,109764615.864,228,0
84600.10,5,0,120240520.546,236,-1
84600.10,5,3,93693999.973,91,-4
84600.10,13,0,119841340.814,-200,6
84600.10,101,17,125012044.524,406,12
84600.10,101,20,93353321.284,383,11
84600.10,101,21,95788593.294,430,5
84600.10,101,22,94570969.865,812,19
84600.10,101,19,101470921.689,418,-6
84600.10,94,17,141182564.057,142,-5
84600.10,94,20,105428624.931,135,-6
84600.10,94,21,108178908.195,174,-4
84600.10,94,22,106803777.135,309,-9
84600.10,94,19,114596297.001,125,-7
84600.10,39,8,103344745.067,498,-7
84600.10,39,11,80379392.926,327,-7
84600.10,39,9,103344762.081,-452,-3
84600.10,59,11,99361108.161,43,-5
84600.10,74,17,122283524.399,402,6
84600.10,74,20,91315836.484,414,-8
84600.10,74,21,93697959.849,450,-4
84600.10,74,22,92506916.240,864,-12
84600.10,74,19,99256258.388,415,5
84600.10,167,28,133425322.998,106,19
84600.10,167,30,108419052.409,-134,-5
84600.10,167,13,134649450.168,91,-8
84600.10,167,14,100549940.897,133,-8
84600.10,167,34,103172983.080,131,7
84600.10,177,28,118960123.762,424,5
84600.10,177,30,96664993.578,416,-5
84600.10,177,13,120051520.192,396,-11
84600.10,177,14,89649037.411,407,12
84600.10,177,34,91987685.762,389,1
84600.10,223,28,140103151.997,113,8
84600.10,223,30,113845382.587,-177,-4
84600.10,223,13,141388553.111,86,8
84600.10,223,14,105582375.908,104,-1
84600.10,223,34,108336682.822,138,-1
84600.10,49,8,117933907.194,-192,-1
84600.10,49,11,91726485.092,-172,6
84600.10,49,9,117933892.207,-199,1
84600.10,51,8,120457589.173,-153,6
84600.10,51,11,93689291.684,-105,1
84600.10,51,9,120457580.178,145,-1
84600.10,50,8,109677099.606,88,9
84600.10,50,11,85304532.084,-110,-3
84600.10,50,9,109677097.633,86,-5
84600.10,40,8,110096550.701,-279,1
84600.10,40,11,85630703.819,-277,0
84600.10,40,9,110096544.714,-245,-6
84600.10,168,28,128857280.262,167,1
84600.10,168,30,104707216.456,-172,-7
84600.10,168,13,130039463.837,117,3
84600.10,168,14,97107494.078,98,8
84600.10,168,34,99640623.912,129,-6
84600.10,160,28,116194885.318,-479,-7
84600.10,160,30,94417954.969,418,-6
84600.10,160,13,117260906.800,398,-1
84600.10,160,14,87565087.189,416,-10
84600.10,160,34,89849374.737,367,6
84600.10,159,28,136792589.591,-130,14
84600.10,159,30,111155205.049,148,-5
84600.10,159,13,138047591.390,119,4
84600.10,159,14,103087536.607,72,6
84600.10,159,34,105776793.531,110,2
84600.10,228,28,125796102.896,235,-1
84600.10,228,30,102219704.784,-239,5
84600.10,228,13,126950213.346,227,-11
84600.10,228,14,94800559.295,199,-7
84600.10,228,34,97273595.122,219,-5
84600.10,71,17,131388447.384,254,3
84600.10,71,20,98114904.995,325,3
84600.10,71,21,100674407.945,295,-7
84600.10,71,22,99394667.547,619,-4
84600.10,71,19,106646573.373,297,-8
84600.10,38,8,121504060.254,-70,3
84600.10,38,11,94502889.910,-39,-7
84600.10,38,9,121504032.266,71,0
84600.10,163,28,131924143.969,-127,8
84600.10,163,30,107199457.289,-219,-4
84600.10,163,13,133134444.527,135,-18
84600.10,163,14,99418635.956,117,-4
84600.10,172,28,119070384.280,111,-5
84600.10,172,30,96754554.623,-312,12
84600.10,172,13,120162724.338,122,-4
84600.10,172,14,89732171.270,290,-3
84600.10,172,34,92072547.378,383,-6
84600.10,205,24,32838382.516,50,1
84600.12,14,0,107310401.548,-405,13
84600.12,14,3,83618633.554,242,0
84600.12,14,4,80134566.819,546,-1
84600.12,14,5,107310408.550,398,10
84600.12,30,0,114067164.701,351,11
84600.12,30,3,88883628.871,164,-2
84600.12,30,4,85180166.454,397,7
84600.12,9,0,122452096.102,270,8
84600.12,9,3,95417093.330,127,9
84600.12,9,4,91441673.774,256,-2
84600.12,19,0,122212806.027,-208,-1
84600.12,136,24,206421331.426,56,15
84600.12,7,0,123263339.306,-262,6
84600.12,7,3,96049390.766,70,-1
84600.12,17,0,116071438.655,-443,-9
84600.12,17,3,90445342.405,167,-3
84600.12,131,24,211012884.158,77,-7
84600.12,89,17,141637342.180,95,-2
84600.12,89,20,105768098.052,86,5
84600.12,89,21,108527253.109,92,-3
